bidx,month,mean_mm,sd_mm,p10_mm,p20_mm,p50_mm,n_years
976,7,16.267801,7.631718,8.153275,10.987033,14.454893,21
976,8,20.129553,10.583375,11.574453,12.567727,15.623382,21
976,9,60.761444,31.388552,19.755234,32.008083,64.22231,21
976,10,108.12777,31.166702,71.441826,87.17342,97.85514,21
976,11,207.85866,66.25126,131.0362,143.1477,197.61417,21
976,12,264.87427,75.44933,166.99744,210.06395,269.21326,21
977,1,194.75946,95.368645,99.80342,112.46386,172.68353,21
977,2,103.32402,43.382607,49.42325,75.44551,113.86287,21
977,3,117.425934,46.834118,71.43648,73.03284,118.64478,21
977,4,74.80597,33.795353,34.3123,36.82462,78.444885,21
977,5,38.94224,17.064342,20.024986,23.86961,37.621235,21
977,6,24.25996,18.47306,7.9829683,9.775292,18.596739,21
977,7,23.474705,9.972566,10.431339,11.693861,24.311548,21
977,8,22.271807,10.322302,12.921509,14.063054,18.91471,21
977,9,60.90113,31.752296,24.272179,28.18872,61.72928,21
977,10,97.59788,30.215858,55.61615,81.40168,94.972,21
977,11,168.57219,58.961098,103.19729,111.67693,162.60391,21
977,12,219.41486,63.022167,163.09253,172.513,214.06444,21
978,1,269.35178,76.06723,193.06932,223.18454,269.10944,21
978,2,206.00363,93.00358,118.79285,132.73119,173.64552,21
978,3,152.74423,46.794,95.61129,128.58951,147.95828,21
978,4,65.820885,31.558601,25.11408,48.744698,68.41802,21
978,5,48.287243,24.08444,18.316185,33.87497,43.43104,21
978,6,27.033188,29.72535,7.7017746,9.328207,17.004807,21
978,7,20.847364,16.488316,8.296921,9.572747,15.69524,21
978,8,18.375462,17.510927,0.999838,1.9634415,14.064888,21
978,9,52.87266,35.535206,6.2613373,17.931833,45.97754,21
978,10,109.07194,38.257458,56.676636,73.31877,113.552505,21
978,11,126.079704,48.372784,70.250916,72.20382,125.83045,21
978,12,205.83098,37.013397,163.9291,182.64392,206.23239,21
979,1,247.48128,86.31795,154.70726,193.37604,232.73936,21
979,2,191.9948,75.36593,98.643456,137.38397,199.92339,21
979,3,142.84863,46.90834,77.94967,113.95989,147.25879,21
979,4,65.77728,29.533466,26.776657,38.53996,70.8204,21
979,5,57.421906,28.42611,21.899551,35.728905,52.072662,21
979,6,32.96376,32.333504,10.43938,13.648433,21.595144,21
979,7,23.367748,19.67133,7.3430367,9.373114,16.597837,21
979,8,17.326063,17.107904,0.0,0.0,15.548359,21
979,9,56.957977,37.814568,8.092921,18.900871,53.42553,21
979,10,110.17434,35.715797,63.22826,77.75339,118.336975,21
979,11,119.03189,45.954826,66.2739,77.055756,119.87695,21
979,12,205.52469,36.658184,168.5935,182.96646,206.70654,21
980,1,227.44104,81.3163,111.74287,176.307,222.38283,21
980,2,179.65073,57.63632,95.941216,123.64539,194.43901,21
980,3,130.78337,46.542324,66.52144,88.99201,138.00354,21
980,4,76.26398,41.413128,35.345825,38.00566,76.45212,21
980,5,92.02612,55.698826,43.584274,48.273552,72.71778,21
980,6,48.038364,44.23222,12.6340685,16.277277,43.103218,21
980,7,29.069464,26.2212,8.125237,9.1904125,21.404903,21
980,8,31.682838,31.865496,2.2699506,3.4263668,19.55998,21
980,9,85.41861,49.839622,33.161034,39.51911,75.7161,21
980,10,120.44777,49.617527,78.80557,83.84564,106.67327,21
980,11,136.10924,51.623405,67.98981,99.940704,138.37903,21
980,12,189.92873,53.40929,133.42998,142.5016,177.78287,21
981,1,242.87952,87.153725,137.80658,156.58128,235.61758,21
981,2,174.08728,55.03321,98.71432,143.76251,179.16855,21
981,3,131.62279,44.412678,70.28513,97.6123,130.0756,21
981,4,72.45727,38.592487,26.459051,41.900738,74.033646,21
981,5,76.13149,40.978115,41.253826,45.10937,66.20983,21
981,6,44.259502,39.684433,15.791672,18.225533,36.930225,21
981,7,27.860744,22.91885,6.396716,9.741656,19.760891,21
981,8,32.098816,29.983994,4.8290997,5.562332,22.322683,21
981,9,69.9724,38.11156,27.619942,31.249147,68.62433,21
981,10,115.379234,47.566322,66.7424,69.02779,108.82327,21
981,11,123.61078,44.022358,76.75923,86.463036,114.67935,21
981,12,173.7813,50.000797,117.46305,142.73164,173.18907,21
982,1,276.85083,91.97043,176.04271,186.23355,280.6934,21
982,2,210.36018,86.417,123.079185,155.74332,197.72362,21
982,3,162.2387,52.298893,117.29576,132.76234,148.05054,21
982,4,65.84544,30.049412,29.114326,44.604427,67.69144,21
982,5,50.903053,28.224483,17.684582,31.544207,47.72606,21
982,6,30.960037,31.579126,10.503241,11.644236,22.825113,21
982,7,23.821903,19.15643,6.9763694,9.78372,19.507683,21
982,8,21.730587,19.74032,1.6900244,2.6593442,15.3887825,21
982,9,57.77263,35.755768,12.962221,23.802094,53.738754,21
982,10,114.52135,35.760605,62.569664,79.52891,113.528755,21
982,11,139.41124,55.18944,54.5607,103.633804,148.61497,21
982,12,221.54497,42.149364,181.10893,189.53986,212.45998,21
983,1,263.70367,83.55992,172.76234,197.04366,250.8534,21
983,2,198.8219,69.873024,137.52818,145.75313,184.32353,21
983,3,150.00415,50.802635,100.93704,118.26532,143.49666,21
983,4,68.378494,32.567963,33.690693,40.663536,71.32543,21
983,5,59.66575,28.774963,26.448055,40.822334,58.091988,21
983,6,35.891964,28.905577,12.156317,17.550152,28.265373,21
983,7,30.40832,23.33894,10.084005,11.794003,27.229004,21
983,8,25.043114,20.748827,3.4679594,3.9019036,19.74083,21
983,9,61.8598,38.505405,10.256618,25.971268,58.317917,21
983,10,114.77535,33.726368,69.42492,87.159,112.94941,21
983,11,128.43826,51.31969,66.5621,82.04393,126.80496,21
983,12,205.71506,41.351055,154.21352,181.22762,201.20625,21
984,1,186.42053,59.294395,124.11199,129.41374,175.10843,21
984,2,160.64667,49.92621,98.04452,121.26912,161.47667,21
984,3,132.08441,42.772854,91.28001,95.19814,127.085106,21
984,4,85.53724,38.69209,47.51264,59.048016,89.476074,21
984,5,100.46017,55.47133,61.567688,68.264244,80.6278,21
984,6,56.321003,42.952785,14.395023,22.711163,57.17247,21
984,7,40.193554,28.526304,13.894404,17.936064,31.10236,21
984,8,35.066437,38.435223,5.6604776,6.7702346,16.989697,21
984,9,99.16432,52.956112,34.10369,57.583862,92.29957,21
984,10,126.866196,42.443787,84.944374,96.83714,114.884705,21
984,11,145.58537,44.673843,102.3647,110.54789,142.45265,21
984,12,174.0577,44.076748,128.2648,145.35925,180.82224,21
985,1,183.21286,60.693542,114.05617,119.48732,174.01192,21
985,2,161.64456,67.53657,68.982605,110.80795,163.15773,21
985,3,128.22429,51.078808,71.27869,92.06475,121.13954,21
985,4,88.753746,48.934242,38.946907,58.31211,77.02571,21
985,5,100.39538,57.511272,56.881096,60.269783,82.395996,21
985,6,64.57439,51.635162,14.938359,20.334904,60.53056,21
985,7,45.32993,37.802593,14.957644,22.996956,30.793486,21
985,8,40.304237,42.437904,6.0426188,6.8358974,23.749195,21
985,9,104.07236,63.129364,27.185013,45.571465,87.07194,21
985,10,136.4947,53.818207,82.27563,101.57844,120.76219,21
985,11,143.65811,48.880928,84.59082,113.59821,138.0798,21
985,12,166.70227,52.51827,122.62167,132.3021,156.78978,21
986,1,183.78064,64.4103,106.595566,129.99727,171.74504,21
986,2,154.19461,52.47211,105.17366,113.87342,147.1693,21
986,3,130.78777,42.2,76.332405,100.6591,117.99962,21
986,4,98.50202,46.392212,39.763657,75.45446,94.96374,21
986,5,112.669014,66.087746,61.312767,72.48531,90.88833,21
986,6,63.074066,42.44694,12.904113,23.791887,60.497948,21
986,7,42.935955,27.203913,18.553003,21.397041,37.944283,21
986,8,42.257065,44.410713,6.315628,7.7616415,20.75096,21
986,9,97.02299,55.97642,27.154133,56.704483,87.39151,21
986,10,136.85945,46.006535,97.91571,103.80951,123.01741,21
986,11,153.6125,48.662327,109.132774,115.98268,147.0803,21
986,12,180.23015,46.002865,136.11818,145.6181,182.08678,21
987,1,176.05696,56.651615,123.566185,132.7016,188.76933,21
987,2,149.04555,63.672493,64.32775,118.66828,136.78633,21
987,3,128.36967,52.17033,80.308624,80.87761,113.627144,21
987,4,111.256905,55.11202,42.833767,87.64997,100.500046,21
987,5,119.52928,72.66839,58.590088,69.28156,91.62482,21
987,6,76.03169,54.51929,17.875687,25.522219,76.45328,21
987,7,42.61385,26.55953,17.10268,19.341045,34.761063,21
987,8,46.37957,44.10384,8.451866,11.245928,25.956245,21
987,9,106.810814,62.792877,34.34462,60.968872,84.02417,21
987,10,145.94412,51.976498,97.36314,108.15961,132.80438,21
987,11,155.21092,56.222702,98.52729,122.48128,153.3038,21
987,12,169.94144,53.996117,111.39375,130.60829,163.00116,21
988,1,280.64603,68.62576,196.40483,225.15468,275.70343,21
988,2,213.27263,79.95785,129.99104,131.7294,192.4749,21
988,3,184.91647,58.83754,132.54819,138.94034,188.54787,21
988,4,73.109024,35.002907,42.769974,52.235405,70.67903,21
988,5,58.76479,25.897652,26.807224,35.344154,62.732964,21
988,6,25.22932,27.374165,7.426767,9.323082,15.616015,21
988,7,19.671476,15.447254,4.9876494,8.597292,16.378635,21
988,8,22.046059,20.592567,5.931234,6.2142963,13.718679,21
988,9,69.813545,44.68738,12.147725,33.962803,62.46028,21
988,10,131.87283,53.38306,73.93146,78.23393,119.416046,21
988,11,161.60774,48.998787,106.07241,123.63077,156.149,21
988,12,242.62077,48.79742,196.96826,205.70644,232.45631,21
989,1,266.43988,69.52475,179.78299,209.98276,252.01326,21
989,2,208.03421,79.11568,121.891655,134.53683,197.46199,21
989,3,176.10707,64.51552,117.14231,136.88193,173.73984,21
989,4,66.80511,33.76198,37.732315,43.132954,64.57779,21
989,5,54.984474,25.904434,19.9114,35.54078,51.868256,21
989,6,28.232426,27.539566,10.164546,12.266829,19.661192,21
989,7,23.416386,19.161715,6.384676,7.028543,20.433502,21
989,8,23.732738,20.400335,5.7862086,5.9179115,14.76658,21
989,9,64.9378,39.50507,12.516358,32.07971,59.907326,21
989,10,119.4476,39.292175,70.082985,81.47429,122.25322,21
989,11,149.99492,48.383945,93.88144,103.38384,155.32414,21
989,12,219.32639,47.774242,169.93857,173.92014,213.47693,21
990,1,291.21225,81.642456,192.74706,218.76187,290.92804,21
990,2,196.4186,81.41034,98.80428,113.69331,191.2953,21
990,3,197.19878,47.800373,139.89981,145.15417,196.45877,21
990,4,76.798775,39.908226,36.87763,46.1025,69.26945,21
990,5,41.697117,18.705217,22.630644,28.594168,35.43085,21
990,6,17.371695,9.900317,5.498747,8.640949,14.324214,21
990,7,18.435654,8.2633505,8.432219,11.39127,19.727594,21
990,8,22.180984,12.287719,8.988863,9.516026,23.16747,21
990,9,64.13929,31.5453,22.278385,36.066322,65.0165,21
990,10,126.163956,40.25236,79.50583,92.277176,124.001816,21
990,11,204.87659,44.253555,143.40637,160.30699,202.73244,21
990,12,278.63657,71.14837,207.74016,223.35524,289.8697,21
991,1,267.98734,52.468533,200.7223,207.39024,276.62952,21
991,2,208.51457,70.971565,118.209465,135.58333,199.6796,21
991,3,191.79802,52.07815,139.91678,159.25003,180.14426,21
991,4,77.83106,28.984646,49.98653,52.544456,76.237206,21
991,5,52.96028,20.637161,32.891098,34.23782,50.85881,21
991,6,28.265896,15.268414,11.702046,13.244074,27.846956,21
991,7,32.079315,18.708845,13.188096,15.9511,27.457499,21
991,8,30.72581,18.328863,11.515412,12.975085,26.83366,21
991,9,75.18485,32.969032,31.35837,50.050022,79.65444,21
991,10,131.63173,39.125145,93.44177,103.264824,131.29764,21
991,11,171.66183,39.939785,117.61719,131.5408,173.7906,21
991,12,230.60843,53.522488,178.29018,194.15858,222.77261,21
992,1,194.56355,72.3244,127.57013,136.49284,179.61119,21
992,2,165.83087,57.486206,119.46797,132.9817,158.08382,21
992,3,141.70546,37.813614,104.129196,107.44181,142.37831,21
992,4,123.76125,51.111206,55.37021,92.97245,127.89464,21
992,5,132.04573,70.5906,63.386253,76.51403,110.259186,21
992,6,78.032364,46.95665,24.646582,29.011257,82.37372,21
992,7,40.890163,21.04115,18.340239,21.806206,38.482853,21
992,8,42.572414,39.968124,10.41176,14.084857,29.171669,21
992,9,102.44259,59.45127,33.683407,44.951683,101.671715,21
992,10,155.11778,64.21594,97.20206,106.08822,134.29816,21
992,11,179.18666,52.347286,124.19388,141.3828,173.88466,21
992,12,191.67693,54.55992,124.34053,137.06866,186.89972,21
993,1,187.64445,65.34373,124.19877,132.41772,176.42856,21
993,2,162.52759,60.21353,111.739655,130.03734,158.21593,21
993,3,138.28996,39.353237,101.85314,106.77182,126.168785,21
993,4,129.28024,56.22026,53.67601,100.582794,144.48131,21
993,5,140.84511,76.24352,72.75087,78.71319,118.079254,21
993,6,85.661156,53.392612,28.015331,34.48645,80.947784,21
993,7,39.791485,20.0376,19.524408,20.319195,36.742146,21
993,8,48.31487,45.147213,12.528908,14.127366,34.556107,21
993,9,101.549644,55.91117,37.76754,54.09454,101.46175,21
993,10,156.85664,63.211746,96.614174,102.69929,141.58809,21
993,11,181.54266,54.09663,122.16243,135.77707,174.17484,21
993,12,184.9624,54.86458,120.37192,132.15506,186.118,21
994,1,289.34366,67.130806,226.64406,236.18729,266.89786,21
994,2,215.0134,80.54313,119.49699,133.0411,218.08716,21
994,3,192.91263,60.081337,135.41682,157.76077,186.62262,21
994,4,73.691185,37.815987,46.012848,51.277256,66.95554,21
994,5,53.061443,25.886257,24.087856,28.368954,49.722397,21
994,6,29.5564,26.293093,8.651456,11.20837,20.064777,21
994,7,24.964079,19.121368,6.9996104,10.278922,16.686045,21
994,8,25.621803,21.075687,6.4861383,7.820269,16.27822,21
994,9,76.06188,44.08034,16.716742,42.88467,74.198906,21
994,10,136.26524,54.37147,72.908226,93.518906,130.56078,21
994,11,172.2107,43.411194,132.26874,135.6034,167.55992,21
994,12,250.52258,61.361843,176.0748,209.43536,245.28955,21
995,1,281.36823,73.5196,203.58691,221.93149,260.95554,21
995,2,212.54994,77.564644,117.94627,128.21301,220.38766,21
995,3,187.35014,56.365204,127.94312,133.71718,188.53914,21
995,4,68.02829,33.978184,32.826252,51.539875,62.82222,21
995,5,52.01991,26.932182,22.965544,24.990103,45.802547,21
995,6,33.405804,27.540041,9.853868,15.183537,27.935257,21
995,7,29.530094,23.909155,7.537623,12.615623,19.50907,21
995,8,27.087925,21.512445,6.6942534,8.132106,17.652975,21
995,9,71.26469,37.753895,18.965641,48.39796,69.63009,21
995,10,134.28477,55.17292,76.97287,95.657265,112.07961,21
995,11,163.40709,47.051083,105.24311,109.9474,176.02293,21
995,12,239.26944,59.308094,177.4486,198.42851,226.1556,21
996,1,264.68512,64.14967,207.11154,215.8691,256.023,21
996,2,202.35477,69.052734,129.56915,134.37651,204.23958,21
996,3,173.41298,57.01686,124.317856,140.82175,167.01134,21
996,4,63.18207,29.840572,32.13883,42.43101,59.528168,21
996,5,54.724834,26.031881,23.533932,33.78778,54.33084,21
996,6,34.708393,25.27691,11.925717,17.545982,31.308266,21
996,7,31.353626,24.271801,8.724199,11.986197,23.987204,21
996,8,26.324314,19.917158,6.2897005,7.52364,18.202868,21
996,9,69.47855,36.887314,19.625208,36.41232,69.14644,21
996,10,125.71307,40.486115,79.594635,97.2787,115.76273,21
996,11,147.59921,49.684006,90.14212,102.21755,157.52164,21
996,12,208.13135,47.953087,157.3299,169.41661,190.39775,21
997,1,246.0487,75.24727,162.49188,169.71654,248.0339,21
997,2,178.5958,64.44147,113.769806,130.13126,161.38481,21
997,3,152.84903,66.34624,98.11608,104.59741,136.07108,21
997,4,63.15931,31.277592,31.235544,31.79061,63.76439,21
997,5,58.341022,29.74616,25.304527,29.860987,55.29389,21
997,6,36.874866,23.06006,12.56662,21.693792,32.37487,21
997,7,35.47357,25.021175,14.678142,17.52962,26.856676,21
997,8,26.972012,19.866192,5.1915092,7.60543,21.387514,21
997,9,64.326035,36.39501,10.771763,33.092033,63.116665,21
997,10,112.74076,38.803123,72.97193,86.297134,100.27098,21
997,11,118.38641,54.247627,46.45094,72.724365,136.70537,21
997,12,181.35748,50.972496,129.23395,138.44109,181.15332,21
998,1,211.36559,86.611374,95.61933,141.15924,202.03918,21
998,2,163.18887,56.365776,78.746574,110.88778,177.32738,21
998,3,121.08617,41.558994,70.77005,90.814255,121.90093,21
998,4,78.919876,44.09189,35.230267,44.465874,73.60251,21
998,5,88.031425,54.855225,33.86375,37.58685,70.71691,21
998,6,56.123505,46.578323,14.425652,20.950064,48.238644,21
998,7,35.62636,29.81633,10.57757,12.86238,29.261543,21
998,8,33.552525,33.10754,1.8869946,4.7150087,18.474077,21
998,9,92.548096,51.458508,38.47511,45.345783,87.71628,21
998,10,126.76561,56.115593,81.59099,83.96334,118.54771,21
998,11,122.530716,41.670082,65.91702,89.192566,117.09863,21
998,12,161.54524,48.54848,115.665794,122.846886,160.0806,21
999,1,219.92468,86.260216,118.7097,141.17586,227.76414,21
999,2,169.30847,62.74916,94.78099,122.519226,183.62439,21
999,3,119.85997,40.40855,70.76492,93.6985,117.342354,21
999,4,81.51749,41.59703,42.863834,54.385136,80.533806,21
999,5,92.87683,62.46362,34.478813,42.743088,78.62182,21
999,6,65.06264,47.60367,18.806736,30.090939,50.96521,21
999,7,50.551727,39.109314,19.813793,22.131975,41.605885,21
999,8,40.243942,37.87807,5.1435914,7.528819,23.842342,21
999,9,102.13879,53.05504,39.734776,58.41896,104.2422,21
999,10,137.01462,62.73929,74.79245,77.77081,121.68831,21
999,11,124.10114,46.63275,79.8857,89.39335,111.929306,21
999,12,158.89514,51.20621,107.76571,117.05025,158.51813,21
1000,1,175.05994,55.774906,99.42113,129.12212,170.85962,21
1000,2,152.73848,63.77117,65.00287,121.763565,149.12448,21
1000,3,121.405624,56.028313,73.43744,79.51242,107.491356,21
1000,4,101.73129,58.721638,35.287697,70.07621,92.85062,21
1000,5,110.67898,72.80111,44.03089,64.77691,87.73049,21
1000,6,71.15354,53.565228,13.814692,26.02846,68.30899,21
1000,7,49.068672,36.994972,16.704355,18.542236,32.687023,21
1000,8,52.86653,48.751022,7.5784097,12.661198,28.556927,21
1000,9,112.11788,63.53282,34.32415,63.66712,100.11072,21
1000,10,153.1487,61.59029,81.48147,112.936874,134.81857,21
1000,11,142.43939,51.439224,67.18839,112.278,147.47356,21
1000,12,160.50464,53.03842,99.79404,125.58267,150.70421,21
1001,1,185.28172,62.290028,105.00571,119.97918,181.13945,21
1001,2,159.21576,60.524452,70.05171,112.19923,171.66953,21
1001,3,123.37094,51.97088,73.857925,81.877266,109.495705,21
1001,4,88.26458,50.675728,35.71026,50.999157,82.86264,21
1001,5,101.69484,62.896202,47.68602,57.417263,86.76709,21
1001,6,66.04134,52.222878,15.10068,24.315535,63.7492,21
1001,7,44.72269,38.538486,15.418675,17.70436,32.853195,21
1001,8,46.7774,46.065006,6.973708,8.838077,28.131033,21
1001,9,113.47483,65.1531,31.856142,61.04779,100.78988,21
1001,10,144.75916,58.913807,86.47932,105.18623,126.85008,21
1001,11,140.67209,46.644287,84.19936,106.85197,137.47444,21
1001,12,167.46042,44.72207,129.46162,145.85461,171.42014,21
1002,1,226.5419,93.79803,119.49631,148.70999,237.78984,21
1002,2,171.27618,70.69127,75.90932,105.49286,168.12456,21
1002,3,127.438126,58.621334,69.61342,76.156624,121.908295,21
1002,4,84.38577,36.9773,34.628105,59.773148,85.59262,21
1002,5,84.1057,49.22298,35.014023,45.263206,73.57797,21
1002,6,59.08423,40.44463,23.47508,29.74533,47.687454,21
1002,7,49.409832,39.178764,21.641562,25.167332,35.51266,21
1002,8,37.912697,31.25751,7.7866874,9.387776,25.698612,21
1002,9,91.2536,46.615677,24.741848,57.6197,86.49817,21
1002,10,128.30994,51.35689,82.08744,89.4512,106.504265,21
1002,11,123.06281,53.261887,70.78009,81.70901,114.99773,21
1002,12,148.18387,48.828056,102.2242,115.957405,151.4192,21
1003,1,218.47879,66.48191,140.59267,173.51001,215.2965,21
1003,2,162.5483,57.27492,85.08955,103.704865,166.93652,21
1003,3,125.215485,55.175037,76.10947,98.48127,116.17124,21
1003,4,92.37898,49.44291,29.85218,42.66568,89.202095,21
1003,5,101.50307,64.644394,44.466347,47.476627,87.69289,21
1003,6,93.273674,49.886868,37.785934,54.714302,88.59413,21
1003,7,88.48742,49.4908,46.978954,50.690662,79.162,21
1003,8,62.820015,45.39423,15.915499,23.737473,52.508316,21
1003,9,141.39359,71.6842,53.783108,70.77363,159.11467,21
1003,10,162.68115,53.180557,97.15305,124.78907,152.59984,21
1003,11,125.03367,49.756535,67.33473,84.226875,127.92819,21
1003,12,155.99889,48.620922,87.585144,116.49683,160.50241,21
1004,1,255.74605,79.715256,175.15715,208.22067,237.83578,21
1004,2,189.66785,66.41431,126.737564,138.25137,178.3161,21
1004,3,141.62921,52.096947,78.388504,106.283875,139.12317,21
1004,4,75.00113,41.134098,35.728756,41.00699,68.44561,21
